frame_num,frame_times,scope_pulse_idx,olf_pulse_idx,baseline_idx,peakresp_idx,trialtrace_idx
1526,336.9573342,2,0,0,6,6
1527,337.1223177,2,0,0,6,6
1528,337.2873012,2,0,0,6,6
1529,337.4522847,2,0,0,6,6
1530,337.6172682,2,0,0,6,6
1531,337.7822517,2,0,0,6,6
1532,337.9472352,2,0,0,6,6
1533,338.1122187,2,0,0,6,6
1534,338.2772022,2,0,0,6,6
1535,338.4421857,2,0,0,6,6
1536,338.6061693,2,0,0,6,6
1537,338.7711528,2,0,0,6,6
1538,338.9361363,2,0,0,6,6
1539,339.1011198,2,0,0,6,6
1540,339.2661033,2,0,0,6,6
1541,339.4310868,2,0,0,6,6
1542,339.5960703,2,0,0,6,6
1543,339.7610538,2,0,0,0,6
1544,339.9260373,2,0,0,0,6
1545,340.0910208,2,0,0,0,6
1546,340.2560043,2,0,0,0,6
1547,340.4209878,2,0,0,0,6
1548,340.5859713,2,0,0,0,6
1549,340.7509548,2,0,0,0,6
1550,340.9159383,2,0,0,0,6
1551,341.0799219,2,0,0,0,6
1552,341.2449054,2,0,0,0,6
1553,341.4098889,2,0,0,0,6
1554,341.5748724,2,0,0,0,6
1555,341.7398559,2,0,0,0,6
1556,341.9048394,2,0,0,0,6
1557,342.0698229,2,0,0,0,6
1558,342.2348064,2,0,0,0,6
1559,342.3997899,2,0,0,0,6
1560,342.5647734,2,0,0,0,6
1561,342.7297569,2,0,0,0,6
1562,342.8947404,2,0,0,0,6
1563,343.0597239,2,0,0,0,6
1564,343.2247074,2,0,0,0,6
1565,343.388691,2,0,0,0,6
1566,343.5536745,2,0,0,0,6
1567,343.718658,2,0,0,0,6
1568,343.8836415,2,0,0,0,6
1569,344.048625,2,0,0,0,6
1570,344.2136085,2,0,0,0,6
1571,344.378592,2,0,0,0,6
1572,344.5435755,2,0,0,0,6
1573,344.708559,2,0,0,0,6
1574,344.8735425,2,0,0,0,6
1575,345.038526,2,0,0,0,6
1576,345.2035095,2,0,0,0,6
1577,345.368493,2,0,0,0,6
1578,345.5334765,2,0,0,0,6
1579,345.69846,2,0,0,0,6
1580,345.8624436,2,0,0,0,6
1581,346.0274271,2,0,0,0,6
1582,346.1924106,2,0,0,0,6
1583,346.3573941,2,0,0,0,6
1584,346.5223776,2,0,0,0,6
1585,346.6873611,2,0,0,0,6
1586,346.8523446,2,0,0,0,6
1587,347.0173281,2,0,0,0,6
1588,347.1823116,2,0,0,0,6
1589,347.3472951,2,0,0,0,6
1590,347.5122786,2,0,0,0,6
1591,347.6772621,2,0,0,0,6
1592,347.8422456,2,0,0,0,6
1593,348.0072291,2,0,0,0,6
1594,348.1712127,2,0,0,0,6
1595,348.3361962,2,0,0,0,6
1596,348.5011797,2,0,0,0,6
1597,348.6661632,2,0,0,0,6
1598,348.8311467,2,0,0,0,6
1599,348.9961302,2,0,0,0,6
1600,349.1611137,2,0,0,0,6
1601,349.3260972,2,0,0,0,6
1602,349.4910807,2,0,0,0,6
1603,349.6560642,2,0,0,0,6
1604,349.8210477,2,0,0,0,6
1605,349.9860312,2,0,0,0,6
1606,350.1510147,2,0,0,0,6
1607,350.3159982,2,0,0,0,6
1608,350.4809817,2,0,0,0,6
1609,350.6449653,2,0,0,0,6
1610,350.8099488,2,0,0,0,6
1611,350.9749323,2,0,0,0,6
1612,351.1399158,2,0,0,0,6
1613,351.3048993,2,0,0,0,6
1614,351.4698828,2,0,0,0,6
1615,351.6348663,2,0,0,0,6
1616,351.7998498,2,0,0,0,6
1617,351.9648333,2,0,0,0,6
1618,352.1298168,2,0,0,0,6
1619,352.2948003,2,0,0,0,6
1620,352.4597838,2,0,0,0,6
1621,352.6247673,2,0,0,0,6
1622,352.7897508,2,0,0,0,6
1623,352.9537344,2,0,0,0,6
1624,353.1187179,2,0,0,0,6
1625,353.2837014,2,0,0,0,6
1626,353.4486849,2,0,0,0,6
1627,353.6136684,2,0,0,0,6
1628,353.7786519,2,0,0,0,6
1629,353.9436354,2,0,0,0,6
1630,354.1086189,2,0,0,0,6
1631,354.2736024,2,0,0,0,6
1632,354.4385859,2,0,0,0,6
1633,354.6035694,2,0,0,0,6
1634,354.7685529,2,0,0,0,0
1635,354.9335364,2,0,0,0,0
1636,355.0985199,2,0,0,0,0
1637,355.2635034,2,0,0,0,0
1638,355.427487,2,0,0,0,0
1639,355.5924705,2,0,0,0,0
1640,355.757454,2,0,0,0,0
1641,355.9224375,2,0,0,0,0
1642,356.087421,2,0,0,0,0
1643,356.2524045,2,0,0,0,0
1644,356.417388,2,0,0,0,0
1645,356.5823715,2,0,0,0,0
1646,356.747355,2,0,0,0,0
1647,356.9123385,2,0,0,0,0
1648,357.077322,2,0,0,0,0
1649,357.2423055,2,0,0,0,0
1650,357.407289,2,0,0,0,0
1651,357.5722725,2,0,0,0,0
1652,357.7362561,2,0,0,0,0
1653,357.9012396,2,0,0,0,0
1654,358.0662231,2,0,0,0,0
1655,358.2312066,2,0,0,0,0
1656,358.3961901,2,0,0,0,0
1657,358.5611736,2,0,0,0,0
1658,358.7261571,2,0,0,0,0
1659,358.8911406,2,0,0,0,0
1660,359.0561241,2,0,0,0,0
1661,359.2211076,2,0,0,0,0
1662,359.3860911,2,0,0,0,0
1663,359.5510746,2,0,0,0,0
1664,359.7160581,2,0,0,0,0
1665,359.8810416,2,0,0,0,0
1666,360.0460251,2,0,0,0,0
1667,360.2100087,2,0,0,0,0
1668,360.3749922,2,0,0,0,0
1669,360.5399757,2,0,0,0,0
1670,360.7049592,2,0,0,0,0
1671,360.8699427,2,0,0,0,0
1672,361.0349262,2,0,0,0,0
1673,361.1999097,2,0,0,0,0
1674,361.3648932,2,0,0,0,0
1675,361.5298767,2,0,0,0,0
1676,361.6948602,2,0,0,0,0
1677,361.8598437,2,0,0,0,0
1678,362.0248272,2,0,0,0,0
1679,362.1898107,2,0,0,0,0
1680,362.3547942,2,0,0,0,0
1681,362.5187778,2,0,0,0,0
1682,362.6837613,2,0,0,0,0
1683,362.8487448,2,0,0,0,0
1684,363.0137283,2,0,0,0,0
1685,363.1787118,2,0,0,0,0
1686,363.3436953,2,0,0,0,0
1687,363.5086788,2,0,0,0,0
1688,363.6736623,2,0,0,0,0
1689,363.8386458,2,0,0,0,0
1690,364.0036293,2,0,0,0,0
1691,364.1686128,2,0,0,0,0
1692,364.3335963,2,0,0,0,0
1693,364.4985798,2,0,0,0,0
1694,364.6635633,2,0,0,0,0
1695,364.8285468,2,0,0,0,0
1696,364.9925304,2,0,0,0,0
1697,365.1575139,2,0,0,0,0
1698,365.3224974,2,0,0,0,0
1699,365.4874809,2,0,0,0,0
1700,365.6524644,2,0,0,0,0
1701,365.8174479,2,0,0,0,0
1702,365.9824314,2,0,0,0,0
1703,366.1474149,2,0,0,0,0
1704,366.3123984,2,0,0,0,0
1705,366.4773819,2,0,0,0,0
1706,366.6423654,2,0,0,0,0
1707,366.8073489,2,0,0,0,0
1708,366.9723324,2,0,0,0,0
1709,367.1373159,2,0,0,0,0
1710,367.3012995,2,0,0,0,0
1711,367.466283,2,0,0,0,0
1712,367.6312665,2,0,0,0,0
1713,367.79625,2,0,0,0,0
1714,367.9612335,2,0,0,0,0
1715,368.126217,2,0,0,0,0
1716,368.2912005,2,0,0,0,0
1717,368.456184,2,0,0,0,0
1718,368.6211675,2,0,0,0,0
1719,368.786151,2,0,0,0,0
1720,368.9511345,2,0,0,0,0
1721,369.116118,2,0,0,0,0
1722,369.2811015,2,0,0,0,0
1723,369.446085,2,0,0,0,0
1724,369.6110685,2,0,0,0,0
1725,369.7750521,2,0,0,0,0
1726,369.9400356,2,0,0,0,0
1727,370.1050191,2,0,0,0,0
1728,370.2700026,2,0,0,0,0
1729,370.4349861,2,0,0,0,0
1730,370.5999696,2,0,0,0,0
1731,370.7649531,2,0,0,0,0
1732,370.9299366,2,0,0,0,0
1733,371.0949201,2,0,0,0,0
1734,371.2599036,2,0,0,0,0
1735,371.4248871,2,0,0,0,0
1736,371.5898706,2,0,0,0,0
1737,371.7548541,2,0,7,0,7
1738,371.9198376,2,0,7,0,7
1739,372.0838212,2,0,7,0,7
1740,372.2488047,2,0,7,0,7
1741,372.4137882,2,0,7,0,7
1742,372.5787717,2,0,7,0,7
1743,372.7437552,2,0,7,0,7
1744,372.9087387,2,0,7,0,7
1745,373.0737222,2,0,7,0,7
1746,373.2387057,2,0,7,0,7
1747,373.4036892,2,0,7,0,7
1748,373.5686727,2,0,7,0,7
1749,373.7336562,2,0,7,0,7
1750,373.8986397,2,0,7,0,7
1751,374.0636232,2,0,7,0,7
1752,374.2286067,2,0,7,0,7
1753,374.3935902,2,0,7,0,7
1754,374.5575738,2,0,7,0,7
1755,374.7225573,2,0,7,0,7
1756,374.8875408,2,0,7,0,7
1757,375.0525243,2,0,7,0,7
1758,375.2175078,2,0,7,0,7
1759,375.3824913,2,0,7,0,7
1760,375.5474748,2,0,7,0,7
1761,375.7124583,2,0,7,0,7
1762,375.8774418,2,0,7,0,7
1763,376.0424253,2,0,7,0,7
1764,376.2074088,2,0,7,0,7
1765,376.3723923,2,0,7,0,7
1766,376.5373758,2,0,7,0,7
1767,376.7023593,2,0,7,0,7
1768,376.8663429,2,0,7,0,7
1769,377.0313264,2,0,7,0,7
1770,377.1963099,2,0,7,0,7
1771,377.3612934,2,0,7,0,7
1772,377.5262769,2,0,7,0,7
1773,377.6912604,2,0,7,0,7
1774,377.8562439,2,0,7,0,7
1775,378.0212274,2,0,7,0,7
1776,378.1862109,2,0,7,0,7
1777,378.3511944,2,0,7,0,7
1778,378.5161779,2,0,7,0,7
1779,378.6811614,2,0,7,0,7
1780,378.8461449,2,0,7,0,7
1781,379.0111284,2,0,7,0,7
1782,379.1761119,2,0,7,0,7
1783,379.3400955,2,0,7,0,7
1784,379.505079,2,0,7,0,7
1785,379.6700625,2,0,7,0,7
1786,379.835046,2,0,7,0,7
1787,380.0000295,2,0,7,0,7
1788,380.165013,2,0,7,0,7
1789,380.3299965,2,0,7,0,7
1790,380.49498,2,0,7,0,7
1791,380.6599635,2,0,7,0,7
1792,380.824947,2,0,7,0,7
1793,380.9899305,2,0,7,0,7
1794,381.154914,2,0,7,0,7
1795,381.3198975,2,0,7,0,7
1796,381.484881,2,0,7,0,7
1797,381.6488646,2,7,0,7,7
1798,381.8138481,2,7,0,7,7
1799,381.9788316,2,7,0,7,7
1800,382.1438151,2,7,0,7,7
1801,382.3087986,2,7,0,7,7
1802,382.4737821,2,7,0,7,7
1803,382.6387656,2,7,0,7,7
1804,382.8037491,2,7,0,7,7
1805,382.9687326,2,7,0,7,7
1806,383.1337161,2,7,0,7,7
1807,383.2986996,2,7,0,7,7
1808,383.4636831,2,7,0,7,7
1809,383.6286666,2,0,0,7,7
1810,383.7936501,2,0,0,7,7
1811,383.9586336,2,0,0,7,7
1812,384.1226172,2,0,0,7,7
1813,384.2876007,2,0,0,7,7
1814,384.4525842,2,0,0,7,7
1815,384.6175677,2,0,0,7,7
1816,384.7825512,2,0,0,7,7
1817,384.9475347,2,0,0,7,7
1818,385.1125182,2,0,0,7,7
1819,385.2775017,2,0,0,7,7
1820,385.4424852,2,0,0,7,7
1821,385.6074687,2,0,0,7,7
1822,385.7724522,2,0,0,7,7
1823,385.9374357,2,0,0,7,7
1824,386.1024192,2,0,0,7,7
1825,386.2674027,2,0,0,7,7
1826,386.4313863,2,0,0,7,7
1827,386.5963698,2,0,0,7,7
1828,386.7613533,2,0,0,0,7
1829,386.9263368,2,0,0,0,7
1830,387.0913203,2,0,0,0,7
1831,387.2563038,2,0,0,0,7
1832,387.4212873,2,0,0,0,7
1833,387.5862708,2,0,0,0,7
1834,387.7512543,2,0,0,0,7
1835,387.9162378,2,0,0,0,7
1836,388.0812213,2,0,0,0,7
1837,388.2462048,2,0,0,0,7
1838,388.4111883,2,0,0,0,7
1839,388.5761718,2,0,0,0,7
1840,388.7411553,2,0,0,0,7
1841,388.9051389,2,0,0,0,7
1842,389.0701224,2,0,0,0,7
1843,389.2351059,2,0,0,0,7
1844,389.4000894,2,0,0,0,7
1845,389.5650729,2,0,0,0,7
1846,389.7300564,2,0,0,0,7
1847,389.8950399,2,0,0,0,7
1848,390.0600234,2,0,0,0,7
1849,390.2250069,2,0,0,0,7
1850,390.3899904,2,0,0,0,7
1851,390.5549739,2,0,0,0,7
1852,390.7199574,2,0,0,0,7
1853,390.8849409,2,0,0,0,7
1854,391.0499244,2,0,0,0,7
1855,391.2149079,2,0,0,0,7
1856,391.3788915,2,0,0,0,7
1857,391.543875,2,0,0,0,7
1858,391.7088585,2,0,0,0,7
1859,391.873842,2,0,0,0,7
1860,392.0388255,2,0,0,0,7
1861,392.203809,2,0,0,0,7
1862,392.3687925,2,0,0,0,7
1863,392.533776,2,0,0,0,7
1864,392.6987595,2,0,0,0,7
1865,392.863743,2,0,0,0,7
1866,393.0287265,2,0,0,0,7
1867,393.19371,2,0,0,0,7
1868,393.3586935,2,0,0,0,7
1869,393.523677,2,0,0,0,7
1870,393.6876606,2,0,0,0,7
1871,393.8526441,2,0,0,0,7
1872,394.0176276,2,0,0,0,7
1873,394.1826111,2,0,0,0,7
1874,394.3475946,2,0,0,0,7
1875,394.5125781,2,0,0,0,7
1876,394.6775616,2,0,0,0,7
1877,394.8425451,2,0,0,0,7
1878,395.0075286,2,0,0,0,7
1879,395.1725121,2,0,0,0,7
1880,395.3374956,2,0,0,0,7
1881,395.5024791,2,0,0,0,7
1882,395.6674626,2,0,0,0,7
1883,395.8324461,2,0,0,0,7
1884,395.9974296,2,0,0,0,7
1885,396.1614132,2,0,0,0,7
1886,396.3263967,2,0,0,0,7
1887,396.4913802,2,0,0,0,7
1888,396.6563637,2,0,0,0,7
1889,396.8213472,2,0,0,0,7
1890,396.9863307,2,0,0,0,7
1891,397.1513142,2,0,0,0,7
1892,397.3162977,2,0,0,0,7
1893,397.4812812,2,0,0,0,7
1894,397.6462647,2,0,0,0,7
1895,397.8112482,2,0,0,0,7
1896,397.9762317,2,0,0,0,7
1897,398.1412152,2,0,0,0,7
1898,398.3061987,2,0,0,0,7
1899,398.4701823,2,0,0,0,7
1900,398.6351658,2,0,0,0,7
1901,398.8001493,2,0,0,0,7
1902,398.9651328,2,0,0,0,7
1903,399.1301163,2,0,0,0,7
1904,399.2950998,2,0,0,0,7
1905,399.4600833,2,0,0,0,7
1906,399.6250668,2,0,0,0,7
1907,399.7900503,2,0,0,0,7
1908,399.9550338,2,0,0,0,7
1909,400.1200173,2,0,0,0,7
1910,400.2850008,2,0,0,0,7
1911,400.4499843,2,0,0,0,7
1912,400.6149678,2,0,0,0,7
1913,400.7799513,2,0,0,0,7
1914,400.9439349,2,0,0,0,7
1915,401.1089184,2,0,0,0,7
1916,401.2739019,2,0,0,0,7
1917,401.4388854,2,0,0,0,7
1918,401.6038689,2,0,0,0,7
1919,401.7688524,2,0,0,0,0
1920,401.9338359,2,0,0,0,0
1921,402.0988194,2,0,0,0,0
1922,402.2638029,2,0,0,0,0
1923,402.4287864,2,0,0,0,0
1924,402.5937699,2,0,0,0,0
1925,402.7587534,2,0,0,0,0
1926,402.9237369,2,0,0,0,0
1927,403.0887204,2,0,0,0,0
1928,403.252704,2,0,0,0,0
1929,403.4176875,2,0,0,0,0
1930,403.582671,2,0,0,0,0
1931,403.7476545,2,0,0,0,0
1932,403.912638,2,0,0,0,0
1933,404.0776215,2,0,0,0,0
1934,404.242605,2,0,0,0,0
1935,404.4075885,2,0,0,0,0
1936,404.572572,2,0,0,0,0
1937,404.7375555,2,0,0,0,0
1938,404.902539,2,0,0,0,0
1939,405.0675225,2,0,0,0,0
1940,405.232506,2,0,0,0,0
1941,405.3974895,2,0,0,0,0
1942,405.562473,2,0,0,0,0
1943,405.7264566,2,0,0,0,0
1944,405.8914401,2,0,0,0,0
1945,406.0564236,2,0,0,0,0
1946,406.2214071,2,0,0,0,0
1947,406.3863906,2,0,0,0,0
1948,406.5513741,2,0,0,0,0
1949,406.7163576,2,0,0,0,0
1950,406.8813411,2,0,0,0,0
1951,407.0463246,2,0,0,0,0
1952,407.2113081,2,0,0,0,0
1953,407.3762916,2,0,0,0,0
1954,407.5412751,2,0,0,0,0
1955,407.7062586,2,0,0,0,0
1956,407.8712421,2,0,0,0,0
1957,408.0352257,2,0,0,0,0
1958,408.2002092,2,0,0,0,0
1959,408.3651927,2,0,0,0,0
1960,408.5301762,2,0,0,0,0
1961,408.6951597,2,0,0,0,0
1962,408.8601432,2,0,0,0,0
1963,409.0251267,2,0,0,0,0
1964,409.1901102,2,0,0,0,0
1965,409.3550937,2,0,0,0,0
1966,409.5200772,2,0,0,0,0
1967,409.6850607,2,0,0,0,0
1968,409.8500442,2,0,0,0,0
1969,410.0150277,2,0,0,0,0
1970,410.1800112,2,0,0,0,0
1971,410.3449947,2,0,0,0,0
1972,410.5089783,2,0,0,0,0
1973,410.6739618,2,0,0,0,0
1974,410.8389453,2,0,0,0,0
1975,411.0039288,2,0,0,0,0
1976,411.1689123,2,0,0,0,0
1977,411.3338958,2,0,0,0,0
1978,411.4988793,2,0,0,0,0
1979,411.6638628,2,0,0,0,0
1980,411.8288463,2,0,0,0,0
1981,411.9938298,2,0,0,0,0
1982,412.1588133,2,0,0,0,0
1983,412.3237968,2,0,0,0,0
1984,412.4887803,2,0,0,0,0
1985,412.6537638,2,0,0,0,0
1986,412.8187473,2,0,0,0,0
1987,412.9827309,2,0,0,0,0
1988,413.1477144,2,0,0,0,0
1989,413.3126979,2,0,0,0,0
1990,413.4776814,2,0,0,0,0
1991,413.6426649,2,0,0,0,0
1992,413.8076484,2,0,0,0,0
1993,413.9726319,2,0,0,0,0
1994,414.1376154,2,0,0,0,0
1995,414.3025989,2,0,0,0,0
1996,414.4675824,2,0,0,0,0
1997,414.6325659,2,0,0,0,0
1998,414.7975494,2,0,0,0,0
1999,414.9625329,2,0,0,0,0
2000,415.1275164,2,0,0,0,0
2001,415.2915,2,0,0,0,0
2002,415.4564835,2,0,0,0,0
2003,415.621467,2,0,0,0,0
2004,415.7864505,2,0,0,0,0
2005,415.951434,2,0,0,0,0
2006,416.1164175,2,0,0,0,0
2007,416.281401,2,0,0,0,0
2008,416.4463845,2,0,0,0,0
2009,416.611368,2,0,0,0,0
2010,416.7763515,2,0,0,0,0
2011,416.941335,2,0,0,0,0
2012,417.1063185,2,0,0,0,0
2013,417.271302,2,0,0,0,0
2014,417.4362855,2,0,0,0,0
2015,417.601269,2,0,0,0,0
2016,417.7652526,2,0,0,0,0
2017,417.9302361,2,0,0,0,0
2018,418.0952196,2,0,0,0,0
2019,418.2602031,2,0,0,0,0
2020,418.4251866,2,0,0,0,0
2021,418.5901701,2,0,8,0,8
2022,418.7551536,2,0,8,0,8
2023,418.9201371,2,0,8,0,8
2024,419.0851206,2,0,8,0,8
2025,419.2501041,2,0,8,0,8
2026,419.4150876,2,0,8,0,8
2027,419.5800711,2,0,8,0,8
2028,419.7450546,2,0,8,0,8
2029,419.9100381,2,0,8,0,8
2030,420.0740217,2,0,8,0,8
2031,420.2390052,2,0,8,0,8
2032,420.4039887,2,0,8,0,8
2033,420.5689722,2,0,8,0,8
2034,420.7339557,2,0,8,0,8
2035,420.8989392,2,0,8,0,8
2036,421.0639227,2,0,8,0,8
2037,421.2289062,2,0,8,0,8
2038,421.3938897,2,0,8,0,8
2039,421.5588732,2,0,8,0,8
2040,421.7238567,2,0,8,0,8
2041,421.8888402,2,0,8,0,8
2042,422.0538237,2,0,8,0,8
2043,422.2188072,2,0,8,0,8
2044,422.3837907,2,0,8,0,8
2045,422.5477743,2,0,8,0,8
2046,422.7127578,2,0,8,0,8
2047,422.8777413,2,0,8,0,8
2048,423.0427248,2,0,8,0,8
2049,423.2077083,2,0,8,0,8
2050,423.3726918,2,0,8,0,8
2051,423.5376753,2,0,8,0,8
2052,423.7026588,2,0,8,0,8
2053,423.8676423,2,0,8,0,8
2054,424.0326258,2,0,8,0,8
2055,424.1976093,2,0,8,0,8
2056,424.3625928,2,0,8,0,8
2057,424.5275763,2,0,8,0,8
2058,424.6925598,2,0,8,0,8
2059,424.8565434,2,0,8,0,8
2060,425.0215269,2,0,8,0,8
2061,425.1865104,2,0,8,0,8
2062,425.3514939,2,0,8,0,8
2063,425.5164774,2,0,8,0,8
2064,425.6814609,2,0,8,0,8
2065,425.8464444,2,0,8,0,8
2066,426.0114279,2,0,8,0,8
2067,426.1764114,2,0,8,0,8
2068,426.3413949,2,0,8,0,8
2069,426.5063784,2,0,8,0,8
2070,426.6713619,2,0,8,0,8
2071,426.8363454,2,0,8,0,8
2072,427.0013289,2,0,8,0,8
2073,427.1663124,2,0,8,0,8
2074,427.330296,2,0,8,0,8
2075,427.4952795,2,0,8,0,8
2076,427.660263,2,0,8,0,8
2077,427.8252465,2,0,8,0,8
2078,427.99023,2,0,8,0,8
2079,428.1552135,2,0,8,0,8
2080,428.320197,2,0,8,0,8
2081,428.4851805,2,0,8,0,8
2082,428.650164,2,8,0,8,8
2083,428.8151475,2,8,0,8,8
2084,428.980131,2,8,0,8,8
2085,429.1451145,2,8,0,8,8
2086,429.310098,2,8,0,8,8
2087,429.4750815,2,8,0,8,8
2088,429.640065,2,8,0,8,8
2089,429.8040486,2,8,0,8,8
2090,429.9690321,2,8,0,8,8
2091,430.1340156,2,8,0,8,8
2092,430.2989991,2,8,0,8,8
2093,430.4639826,2,8,0,8,8
2094,430.6289661,2,0,0,8,8
2095,430.7939496,2,0,0,8,8
2096,430.9589331,2,0,0,8,8
2097,431.1239166,2,0,0,8,8
2098,431.2889001,2,0,0,8,8
2099,431.4538836,2,0,0,8,8
2100,431.6188671,2,0,0,8,8
2101,431.7838506,2,0,0,8,8
2102,431.9488341,2,0,0,8,8
2103,432.1128177,2,0,0,8,8
2104,432.2778012,2,0,0,8,8
2105,432.4427847,2,0,0,8,8
2106,432.6077682,2,0,0,8,8
2107,432.7727517,2,0,0,8,8
2108,432.9377352,2,0,0,8,8
2109,433.1027187,2,0,0,8,8
2110,433.2677022,2,0,0,8,8
2111,433.4326857,2,0,0,8,8
2112,433.5976692,2,0,0,0,8
2113,433.7626527,2,0,0,0,8
2114,433.9276362,2,0,0,0,8
2115,434.0926197,2,0,0,0,8
2116,434.2576032,2,0,0,0,8
2117,434.4225867,2,0,0,0,8
2118,434.5865703,2,0,0,0,8
2119,434.7515538,2,0,0,0,8
2120,434.9165373,2,0,0,0,8
2121,435.0815208,2,0,0,0,8
2122,435.2465043,2,0,0,0,8
2123,435.4114878,2,0,0,0,8
2124,435.5764713,2,0,0,0,8
2125,435.7414548,2,0,0,0,8
2126,435.9064383,2,0,0,0,8
2127,436.0714218,2,0,0,0,8
2128,436.2364053,2,0,0,0,8
2129,436.4013888,2,0,0,0,8
2130,436.5663723,2,0,0,0,8
2131,436.7313558,2,0,0,0,8
2132,436.8953394,2,0,0,0,8
2133,437.0603229,2,0,0,0,8
2134,437.2253064,2,0,0,0,8
2135,437.3902899,2,0,0,0,8
2136,437.5552734,2,0,0,0,8
2137,437.7202569,2,0,0,0,8
2138,437.8852404,2,0,0,0,8
2139,438.0502239,2,0,0,0,8
2140,438.2152074,2,0,0,0,8
2141,438.3801909,2,0,0,0,8
2142,438.5451744,2,0,0,0,8
2143,438.7101579,2,0,0,0,8
2144,438.8751414,2,0,0,0,8
2145,439.0401249,2,0,0,0,8
2146,439.2051084,2,0,0,0,8
2147,439.369092,2,0,0,0,8
2148,439.5340755,2,0,0,0,8
2149,439.699059,2,0,0,0,8
2150,439.8640425,2,0,0,0,8
2151,440.029026,2,0,0,0,8
2152,440.1940095,2,0,0,0,8
2153,440.358993,2,0,0,0,8
2154,440.5239765,2,0,0,0,8
2155,440.68896,2,0,0,0,8
2156,440.8539435,2,0,0,0,8
2157,441.018927,2,0,0,0,8
2158,441.1839105,2,0,0,0,8
2159,441.348894,2,0,0,0,8
2160,441.5138775,2,0,0,0,8
2161,441.6778611,2,0,0,0,8
2162,441.8428446,2,0,0,0,8
2163,442.0078281,2,0,0,0,8
2164,442.1728116,2,0,0,0,8
2165,442.3377951,2,0,0,0,8
2166,442.5027786,2,0,0,0,8
2167,442.6677621,2,0,0,0,8
2168,442.8327456,2,0,0,0,8
2169,442.9977291,2,0,0,0,8
2170,443.1627126,2,0,0,0,8
2171,443.3276961,2,0,0,0,8
2172,443.4926796,2,0,0,0,8
2173,443.6576631,2,0,0,0,8
2174,443.8226466,2,0,0,0,8
2175,443.9876301,2,0,0,0,8
2176,444.1516137,2,0,0,0,8
2177,444.3165972,2,0,0,0,8
2178,444.4815807,2,0,0,0,8
2179,444.6465642,2,0,0,0,8
2180,444.8115477,2,0,0,0,8
2181,444.9765312,2,0,0,0,8
2182,445.1415147,2,0,0,0,8
2183,445.3064982,2,0,0,0,8
2184,445.4714817,2,0,0,0,8
2185,445.6364652,2,0,0,0,8
2186,445.8014487,2,0,0,0,8
2187,445.9664322,2,0,0,0,8
2188,446.1314157,2,0,0,0,8
2189,446.2963992,2,0,0,0,8
2190,446.4613827,2,0,0,0,8
2191,446.6253663,2,0,0,0,8
2192,446.7903498,2,0,0,0,8
2193,446.9553333,2,0,0,0,8
2194,447.1203168,2,0,0,0,8
2195,447.2853003,2,0,0,0,8
2196,447.4502838,2,0,0,0,8
2197,447.6152673,2,0,0,0,8
2198,447.7802508,2,0,0,0,8
2199,447.9452343,2,0,0,0,8
2200,448.1102178,2,0,0,0,8
2201,448.2752013,2,0,0,0,8
2202,448.4401848,2,0,0,0,8
2203,448.6051683,2,0,0,0,0
2204,448.7701518,2,0,0,0,0
2205,448.9341354,2,0,0,0,0
2206,449.0991189,2,0,0,0,0
2207,449.2641024,2,0,0,0,0
2208,449.4290859,2,0,0,0,0
2209,449.5940694,2,0,0,0,0
2210,449.7590529,2,0,0,0,0
2211,505.5464736,3,0,0,0,0
2212,505.7114571,3,0,0,0,0
2213,505.8764406,3,0,0,0,0
2214,506.0414241,3,0,0,0,0
2215,506.2064076,3,0,0,0,0
2216,506.3713911,3,0,0,0,0
2217,506.5363746,3,0,0,0,0
2218,506.7013581,3,0,0,0,0
2219,506.8663416,3,0,0,0,0
2220,507.0313251,3,0,0,0,0
2221,507.1953087,3,0,0,0,0
2222,507.3602922,3,0,0,0,0
2223,507.5252757,3,0,0,0,0
2224,507.6902592,3,0,0,0,0
2225,507.8552427,3,0,0,0,0
2226,508.0202262,3,0,0,0,0
2227,508.1852097,3,0,0,0,0
2228,508.3501932,3,0,0,0,0
2229,508.5151767,3,0,0,0,0
2230,508.6801602,3,0,0,0,0
2231,508.8451437,3,0,0,0,0
2232,509.0101272,3,0,0,0,0
2233,509.1751107,3,0,0,0,0
2234,509.3400942,3,0,0,0,0
2235,509.5040778,3,0,0,0,0
2236,509.6690613,3,0,0,0,0
2237,509.8340448,3,0,0,0,0
2238,509.9990283,3,0,0,0,0
2239,510.1640118,3,0,0,0,0
2240,510.3289953,3,0,0,0,0
2241,510.4939788,3,0,0,0,0
2242,510.6589623,3,0,0,0,0
2243,510.8239458,3,0,0,0,0
2244,510.9889293,3,0,0,0,0
2245,511.1539128,3,0,0,0,0
2246,511.3188963,3,0,0,0,0
2247,511.4838798,3,0,0,0,0
2248,511.6488633,3,0,0,0,0
2249,511.8128469,3,0,0,0,0
2250,511.9778304,3,0,0,0,0
2251,512.1428139,3,0,0,0,0
2252,512.3077974,3,0,0,0,0
2253,512.4727809,3,0,0,0,0
2254,512.6377644,3,0,0,0,0
2255,512.8027479,3,0,0,0,0
2256,512.9677314,3,0,0,0,0
2257,513.1327149,3,0,0,0,0
2258,513.2976984,3,0,0,0,0
2259,513.4626819,3,0,0,0,0
2260,513.6276654,3,0,0,0,0
2261,513.7926489,3,0,0,0,0
2262,513.9576324,3,0,0,0,0
