hind1,hind2,hpair_ind
3,75,294
4,75,402
5,75,509
6,75,615
7,75,720
8,75,824
9,75,927
10,75,1029
11,75,1130
12,75,1230
13,75,1329
14,75,1427
15,75,1524
16,75,1620
17,75,1715
18,75,1809
19,75,1902
20,75,1994
21,75,2085
22,75,2175
23,75,2264
24,75,2352
25,75,2439
26,75,2525
27,75,2610
28,75,2694
29,75,2777
30,75,2859
31,75,2940
32,75,3020
33,75,3099
34,75,3177
35,75,3254
36,75,3330
37,75,3405
38,75,3479
39,75,3552
40,75,3624
41,75,3695
42,75,3765
43,75,3834
44,75,3902
45,75,3969
46,75,4035
47,75,4100
48,75,4164
49,75,4227
50,75,4289
51,75,4350
52,75,4410
53,75,4469
54,75,4527
55,75,4584
56,75,4640
57,75,4695
58,75,4749
59,75,4802
60,75,4854
61,75,4905
62,75,4955
63,75,5004
64,75,5052
65,75,5099
66,75,5145
67,75,5190
68,75,5234
69,75,5277
70,75,5319
71,75,5360
72,75,5400
73,75,5439
74,75,5477
75,75,5514
76,75,5515
77,75,5516
78,75,5517
79,75,5518
80,75,5519
81,75,5520
82,75,5521
83,75,5522
84,75,5523
85,75,5524
86,75,5525
87,75,5526
88,75,5527
89,75,5528
90,75,5529
91,75,5530
92,75,5531
93,75,5532
94,75,5533
95,75,5534
96,75,5535
97,75,5536
98,75,5537
99,75,5538
100,75,5539
101,75,5540
102,75,5541
103,75,5542
104,75,5543
105,75,5544
106,75,5545
107,75,5546
108,75,5547
109,75,5548
110,75,5549
111,75,5550
1,76,76
2,76,186
3,76,295
4,76,403
5,76,510
6,76,616
7,76,721
8,76,825
9,76,928
10,76,1030
11,76,1131
12,76,1231
13,76,1330
14,76,1428
15,76,1525
16,76,1621
17,76,1716
18,76,1810
19,76,1903
20,76,1995
21,76,2086
22,76,2176
23,76,2265
24,76,2353
25,76,2440
26,76,2526
27,76,2611
28,76,2695
29,76,2778
30,76,2860
31,76,2941
32,76,3021
33,76,3100
34,76,3178
35,76,3255
36,76,3331
37,76,3406
38,76,3480
39,76,3553
40,76,3625
41,76,3696
42,76,3766
43,76,3835
44,76,3903
45,76,3970
46,76,4036
47,76,4101
48,76,4165
49,76,4228
50,76,4290
51,76,4351
52,76,4411
53,76,4470
54,76,4528
55,76,4585
56,76,4641
57,76,4696
58,76,4750
59,76,4803
60,76,4855
61,76,4906
62,76,4956
63,76,5005
64,76,5053
65,76,5100
66,76,5146
67,76,5191
68,76,5235
69,76,5278
70,76,5320
71,76,5361
72,76,5401
73,76,5440
74,76,5478
75,76,5515
76,76,5551
77,76,5552
78,76,5553
79,76,5554
80,76,5555
81,76,5556
82,76,5557
83,76,5558
84,76,5559
85,76,5560
86,76,5561
87,76,5562
88,76,5563
89,76,5564
90,76,5565
91,76,5566
92,76,5567
93,76,5568
94,76,5569
95,76,5570
96,76,5571
97,76,5572
98,76,5573
99,76,5574
100,76,5575
101,76,5576
102,76,5577
103,76,5578
104,76,5579
105,76,5580
106,76,5581
107,76,5582
108,76,5583
109,76,5584
110,76,5585
111,76,5586
1,77,77
2,77,187
3,77,296
4,77,404
5,77,511
6,77,617
7,77,722
8,77,826
9,77,929
10,77,1031
11,77,1132
12,77,1232
13,77,1331
14,77,1429
15,77,1526
16,77,1622
17,77,1717
18,77,1811
19,77,1904
20,77,1996
21,77,2087
22,77,2177
23,77,2266
24,77,2354
25,77,2441
26,77,2527
27,77,2612
28,77,2696
29,77,2779
30,77,2861
31,77,2942
32,77,3022
33,77,3101
34,77,3179
35,77,3256
36,77,3332
37,77,3407
38,77,3481
39,77,3554
40,77,3626
41,77,3697
42,77,3767
43,77,3836
44,77,3904
45,77,3971
46,77,4037
47,77,4102
48,77,4166
49,77,4229
50,77,4291
51,77,4352
52,77,4412
53,77,4471
54,77,4529
55,77,4586
56,77,4642
57,77,4697
58,77,4751
59,77,4804
60,77,4856
61,77,4907
62,77,4957
63,77,5006
64,77,5054
65,77,5101
66,77,5147
67,77,5192
68,77,5236
69,77,5279
70,77,5321
71,77,5362
72,77,5402
73,77,5441
74,77,5479
75,77,5516
76,77,5552
77,77,5587
78,77,5588
79,77,5589
80,77,5590
81,77,5591
82,77,5592
83,77,5593
84,77,5594
85,77,5595
86,77,5596
87,77,5597
88,77,5598
89,77,5599
90,77,5600
91,77,5601
92,77,5602
93,77,5603
94,77,5604
95,77,5605
96,77,5606
97,77,5607
98,77,5608
99,77,5609
100,77,5610
101,77,5611
102,77,5612
103,77,5613
104,77,5614
105,77,5615
106,77,5616
107,77,5617
108,77,5618
109,77,5619
110,77,5620
111,77,5621
1,78,78
2,78,188
3,78,297
4,78,405
5,78,512
6,78,618
7,78,723
8,78,827
9,78,930
10,78,1032
11,78,1133
12,78,1233
13,78,1332
14,78,1430
15,78,1527
16,78,1623
17,78,1718
18,78,1812
19,78,1905
20,78,1997
21,78,2088
22,78,2178
23,78,2267
24,78,2355
25,78,2442
26,78,2528
27,78,2613
28,78,2697
29,78,2780
30,78,2862
31,78,2943
32,78,3023
33,78,3102
34,78,3180
35,78,3257
36,78,3333
37,78,3408
38,78,3482
39,78,3555
40,78,3627
41,78,3698
42,78,3768
43,78,3837
44,78,3905
45,78,3972
46,78,4038
47,78,4103
48,78,4167
49,78,4230
50,78,4292
51,78,4353
52,78,4413
53,78,4472
54,78,4530
55,78,4587
56,78,4643
57,78,4698
58,78,4752
59,78,4805
60,78,4857
61,78,4908
62,78,4958
63,78,5007
64,78,5055
65,78,5102
66,78,5148
67,78,5193
68,78,5237
69,78,5280
70,78,5322
71,78,5363
72,78,5403
73,78,5442
74,78,5480
75,78,5517
76,78,5553
77,78,5588
78,78,5622
79,78,5623
80,78,5624
81,78,5625
82,78,5626
83,78,5627
84,78,5628
85,78,5629
86,78,5630
87,78,5631
88,78,5632
89,78,5633
90,78,5634
91,78,5635
92,78,5636
93,78,5637
94,78,5638
95,78,5639
96,78,5640
97,78,5641
98,78,5642
99,78,5643
100,78,5644
101,78,5645
102,78,5646
103,78,5647
104,78,5648
105,78,5649
106,78,5650
107,78,5651
108,78,5652
109,78,5653
110,78,5654
111,78,5655
1,79,79
2,79,189
3,79,298
4,79,406
5,79,513
6,79,619
7,79,724
8,79,828
9,79,931
10,79,1033
11,79,1134
12,79,1234
13,79,1333
14,79,1431
15,79,1528
16,79,1624
17,79,1719
18,79,1813
19,79,1906
20,79,1998
21,79,2089
22,79,2179
23,79,2268
24,79,2356
25,79,2443
26,79,2529
27,79,2614
28,79,2698
29,79,2781
30,79,2863
31,79,2944
32,79,3024
33,79,3103
34,79,3181
35,79,3258
36,79,3334
37,79,3409
38,79,3483
39,79,3556
40,79,3628
41,79,3699
42,79,3769
43,79,3838
44,79,3906
45,79,3973
46,79,4039
47,79,4104
48,79,4168
49,79,4231
50,79,4293
51,79,4354
52,79,4414
53,79,4473
54,79,4531
55,79,4588
56,79,4644
57,79,4699
58,79,4753
59,79,4806
60,79,4858
61,79,4909
62,79,4959
63,79,5008
64,79,5056
65,79,5103
66,79,5149
67,79,5194
68,79,5238
69,79,5281
70,79,5323
71,79,5364
72,79,5404
73,79,5443
74,79,5481
75,79,5518
76,79,5554
77,79,5589
78,79,5623
79,79,5656
80,79,5657
81,79,5658
82,79,5659
83,79,5660
84,79,5661
85,79,5662
86,79,5663
87,79,5664
88,79,5665
89,79,5666
90,79,5667
91,79,5668
92,79,5669
93,79,5670
94,79,5671
95,79,5672
96,79,5673
97,79,5674
98,79,5675
99,79,5676
100,79,5677
101,79,5678
102,79,5679
103,79,5680
104,79,5681
105,79,5682
106,79,5683
107,79,5684
108,79,5685
109,79,5686
110,79,5687
111,79,5688
1,80,80
2,80,190
3,80,299
4,80,407
5,80,514
6,80,620
7,80,725
8,80,829
9,80,932
10,80,1034
11,80,1135
12,80,1235
13,80,1334
14,80,1432
15,80,1529
16,80,1625
17,80,1720
18,80,1814
19,80,1907
20,80,1999
21,80,2090
22,80,2180
23,80,2269
24,80,2357
25,80,2444
26,80,2530
27,80,2615
28,80,2699
29,80,2782
30,80,2864
31,80,2945
32,80,3025
33,80,3104
34,80,3182
35,80,3259
36,80,3335
37,80,3410
38,80,3484
39,80,3557
40,80,3629
41,80,3700
42,80,3770
43,80,3839
44,80,3907
45,80,3974
46,80,4040
47,80,4105
48,80,4169
49,80,4232
50,80,4294
51,80,4355
52,80,4415
53,80,4474
54,80,4532
55,80,4589
56,80,4645
57,80,4700
58,80,4754
59,80,4807
60,80,4859
61,80,4910
62,80,4960
63,80,5009
64,80,5057
65,80,5104
66,80,5150
67,80,5195
68,80,5239
69,80,5282
70,80,5324
71,80,5365
72,80,5405
73,80,5444
74,80,5482
75,80,5519
76,80,5555
77,80,5590
78,80,5624
79,80,5657
80,80,5689
81,80,5690
82,80,5691
83,80,5692
84,80,5693
85,80,5694
86,80,5695
87,80,5696
88,80,5697
89,80,5698
90,80,5699
91,80,5700
92,80,5701
93,80,5702
94,80,5703
95,80,5704
96,80,5705
97,80,5706
98,80,5707
99,80,5708
100,80,5709
101,80,5710
102,80,5711
103,80,5712
104,80,5713
105,80,5714
106,80,5715
107,80,5716
108,80,5717
109,80,5718
110,80,5719
111,80,5720
1,81,81
2,81,191
3,81,300
4,81,408
5,81,515
6,81,621
7,81,726
8,81,830
9,81,933
10,81,1035
11,81,1136
12,81,1236
13,81,1335
14,81,1433
15,81,1530
16,81,1626
17,81,1721
18,81,1815
19,81,1908
20,81,2000
21,81,2091
22,81,2181
23,81,2270
24,81,2358
25,81,2445
26,81,2531
27,81,2616
28,81,2700
29,81,2783
30,81,2865
31,81,2946
32,81,3026
33,81,3105
34,81,3183
35,81,3260
36,81,3336
37,81,3411
38,81,3485
39,81,3558
40,81,3630
41,81,3701
42,81,3771
43,81,3840
44,81,3908
45,81,3975
46,81,4041
47,81,4106
48,81,4170
49,81,4233
50,81,4295
51,81,4356
52,81,4416
53,81,4475
54,81,4533
55,81,4590
56,81,4646
57,81,4701
58,81,4755
59,81,4808
60,81,4860
61,81,4911
62,81,4961
63,81,5010
64,81,5058
65,81,5105
66,81,5151
67,81,5196
68,81,5240
69,81,5283
70,81,5325
71,81,5366
72,81,5406
73,81,5445
74,81,5483
75,81,5520
76,81,5556
77,81,5591
78,81,5625
79,81,5658
80,81,5690
81,81,5721
82,81,5722
83,81,5723
84,81,5724
85,81,5725
86,81,5726
87,81,5727
88,81,5728
89,81,5729
90,81,5730
91,81,5731
92,81,5732
93,81,5733
94,81,5734
95,81,5735
96,81,5736
97,81,5737
98,81,5738
99,81,5739
100,81,5740
101,81,5741
102,81,5742
103,81,5743
104,81,5744
105,81,5745
106,81,5746
107,81,5747
108,81,5748
109,81,5749
110,81,5750
111,81,5751
1,82,82
2,82,192
3,82,301
4,82,409
5,82,516
6,82,622
7,82,727
8,82,831
9,82,934
10,82,1036
11,82,1137
12,82,1237
13,82,1336
14,82,1434
15,82,1531
16,82,1627
17,82,1722
18,82,1816
19,82,1909
20,82,2001
21,82,2092
22,82,2182
23,82,2271
24,82,2359
25,82,2446
26,82,2532
27,82,2617
28,82,2701
29,82,2784
30,82,2866
31,82,2947
32,82,3027
33,82,3106
34,82,3184
35,82,3261
36,82,3337
37,82,3412
38,82,3486
39,82,3559
40,82,3631
41,82,3702
42,82,3772
43,82,3841
44,82,3909
45,82,3976
46,82,4042
47,82,4107
48,82,4171
49,82,4234
50,82,4296
51,82,4357
52,82,4417
53,82,4476
54,82,4534
55,82,4591
56,82,4647
57,82,4702
58,82,4756
59,82,4809
60,82,4861
61,82,4912
62,82,4962
63,82,5011
64,82,5059
65,82,5106
66,82,5152
67,82,5197
68,82,5241
69,82,5284
70,82,5326
71,82,5367
72,82,5407
73,82,5446
74,82,5484
75,82,5521
76,82,5557
77,82,5592
78,82,5626
79,82,5659
80,82,5691
81,82,5722
82,82,5752
83,82,5753
84,82,5754
85,82,5755
86,82,5756
87,82,5757
88,82,5758
89,82,5759
90,82,5760
91,82,5761
92,82,5762
93,82,5763
94,82,5764
95,82,5765
96,82,5766
97,82,5767
98,82,5768
99,82,5769
100,82,5770
101,82,5771
102,82,5772
103,82,5773
104,82,5774
105,82,5775
106,82,5776
107,82,5777
108,82,5778
109,82,5779
110,82,5780
111,82,5781
1,83,83
2,83,193
3,83,302
4,83,410
5,83,517
6,83,623
7,83,728
8,83,832
9,83,935
10,83,1037
11,83,1138
12,83,1238
13,83,1337
14,83,1435
15,83,1532
16,83,1628
17,83,1723
18,83,1817
19,83,1910
20,83,2002
21,83,2093
22,83,2183
23,83,2272
24,83,2360
25,83,2447
26,83,2533
27,83,2618
28,83,2702
29,83,2785
30,83,2867
31,83,2948
32,83,3028
33,83,3107
34,83,3185
35,83,3262
36,83,3338
37,83,3413
38,83,3487
39,83,3560
40,83,3632
41,83,3703
42,83,3773
43,83,3842
44,83,3910
45,83,3977
46,83,4043
47,83,4108
48,83,4172
49,83,4235
50,83,4297
51,83,4358
52,83,4418
53,83,4477
54,83,4535
55,83,4592
56,83,4648
57,83,4703
58,83,4757
59,83,4810
60,83,4862
61,83,4913
62,83,4963
63,83,5012
64,83,5060
65,83,5107
66,83,5153
67,83,5198
68,83,5242
69,83,5285
70,83,5327
71,83,5368
72,83,5408
73,83,5447
74,83,5485
75,83,5522
76,83,5558
77,83,5593
78,83,5627
79,83,5660
80,83,5692
81,83,5723
82,83,5753
83,83,5782
84,83,5783
85,83,5784
86,83,5785
87,83,5786
88,83,5787
89,83,5788
90,83,5789
91,83,5790
92,83,5791
93,83,5792
94,83,5793
95,83,5794
96,83,5795
97,83,5796
98,83,5797
99,83,5798
100,83,5799
101,83,5800
102,83,5801
103,83,5802
104,83,5803
105,83,5804
106,83,5805
107,83,5806
108,83,5807
109,83,5808
110,83,5809
111,83,5810
1,84,84
2,84,194
3,84,303
4,84,411
5,84,518
6,84,624
7,84,729
8,84,833
9,84,936
10,84,1038
11,84,1139
12,84,1239
13,84,1338
14,84,1436
15,84,1533
16,84,1629
17,84,1724
18,84,1818
19,84,1911
20,84,2003
21,84,2094
22,84,2184
23,84,2273
24,84,2361
25,84,2448
26,84,2534
27,84,2619
28,84,2703
29,84,2786
30,84,2868
31,84,2949
32,84,3029
33,84,3108
34,84,3186
35,84,3263
36,84,3339
37,84,3414
38,84,3488
39,84,3561
40,84,3633
41,84,3704
42,84,3774
43,84,3843
44,84,3911
45,84,3978
46,84,4044
47,84,4109
48,84,4173
49,84,4236
50,84,4298
51,84,4359
52,84,4419
53,84,4478
54,84,4536
55,84,4593
56,84,4649
57,84,4704
58,84,4758
59,84,4811
60,84,4863
61,84,4914
62,84,4964
63,84,5013
64,84,5061
65,84,5108
66,84,5154
67,84,5199
68,84,5243
69,84,5286
70,84,5328
71,84,5369
72,84,5409
73,84,5448
74,84,5486
75,84,5523
76,84,5559
77,84,5594
78,84,5628
79,84,5661
80,84,5693
81,84,5724
82,84,5754
83,84,5783
84,84,5811
85,84,5812
86,84,5813
87,84,5814
88,84,5815
89,84,5816
90,84,5817
91,84,5818
92,84,5819
93,84,5820
94,84,5821
95,84,5822
96,84,5823
97,84,5824
98,84,5825
99,84,5826
100,84,5827
101,84,5828
102,84,5829
103,84,5830
104,84,5831
105,84,5832
106,84,5833
107,84,5834
108,84,5835
109,84,5836
110,84,5837
111,84,5838
1,85,85
2,85,195
3,85,304
4,85,412
5,85,519
6,85,625
7,85,730
8,85,834
9,85,937
10,85,1039
11,85,1140
12,85,1240
13,85,1339
14,85,1437
15,85,1534
16,85,1630
17,85,1725
18,85,1819
19,85,1912
20,85,2004
21,85,2095
22,85,2185
23,85,2274
24,85,2362
25,85,2449
26,85,2535
27,85,2620
28,85,2704
29,85,2787
30,85,2869
31,85,2950
32,85,3030
33,85,3109
34,85,3187
35,85,3264
36,85,3340
37,85,3415
38,85,3489
39,85,3562
40,85,3634
41,85,3705
42,85,3775
43,85,3844
44,85,3912
45,85,3979
46,85,4045
47,85,4110
48,85,4174
49,85,4237
50,85,4299
51,85,4360
52,85,4420
53,85,4479
54,85,4537
55,85,4594
56,85,4650
57,85,4705
58,85,4759
59,85,4812
60,85,4864
61,85,4915
62,85,4965
63,85,5014
64,85,5062
65,85,5109
66,85,5155
67,85,5200
68,85,5244
69,85,5287
70,85,5329
71,85,5370
72,85,5410
73,85,5449
74,85,5487
75,85,5524
76,85,5560
77,85,5595
78,85,5629
79,85,5662
80,85,5694
81,85,5725
82,85,5755
83,85,5784
84,85,5812
85,85,5839
86,85,5840
87,85,5841
88,85,5842
89,85,5843
90,85,5844
91,85,5845
92,85,5846
93,85,5847
94,85,5848
95,85,5849
96,85,5850
97,85,5851
98,85,5852
99,85,5853
100,85,5854
101,85,5855
102,85,5856
103,85,5857
104,85,5858
105,85,5859
106,85,5860
107,85,5861
108,85,5862
109,85,5863
110,85,5864
111,85,5865
1,86,86
2,86,196
3,86,305
4,86,413
5,86,520
6,86,626
7,86,731
8,86,835
9,86,938
10,86,1040
11,86,1141
12,86,1241
13,86,1340
14,86,1438
15,86,1535
16,86,1631
17,86,1726
18,86,1820
19,86,1913
20,86,2005
21,86,2096
22,86,2186
23,86,2275
24,86,2363
25,86,2450
26,86,2536
27,86,2621
28,86,2705
29,86,2788
30,86,2870
31,86,2951
32,86,3031
33,86,3110
34,86,3188
35,86,3265
36,86,3341
37,86,3416
38,86,3490
39,86,3563
40,86,3635
41,86,3706
42,86,3776
43,86,3845
44,86,3913
45,86,3980
46,86,4046
47,86,4111
48,86,4175
49,86,4238
50,86,4300
51,86,4361
52,86,4421
53,86,4480
54,86,4538
55,86,4595
56,86,4651
57,86,4706
58,86,4760
59,86,4813
60,86,4865
61,86,4916
62,86,4966
63,86,5015
64,86,5063
65,86,5110
66,86,5156
67,86,5201
68,86,5245
69,86,5288
70,86,5330
71,86,5371
72,86,5411
73,86,5450
74,86,5488
75,86,5525
76,86,5561
77,86,5596
78,86,5630
79,86,5663
80,86,5695
81,86,5726
82,86,5756
83,86,5785
84,86,5813
85,86,5840
86,86,5866
87,86,5867
88,86,5868
89,86,5869
90,86,5870
91,86,5871
92,86,5872
93,86,5873
94,86,5874
95,86,5875
96,86,5876
97,86,5877
98,86,5878
99,86,5879
100,86,5880
101,86,5881
102,86,5882
103,86,5883
104,86,5884
105,86,5885
106,86,5886
107,86,5887
108,86,5888
109,86,5889
110,86,5890
111,86,5891
1,87,87
2,87,197
3,87,306
4,87,414
5,87,521
6,87,627
7,87,732
8,87,836
9,87,939
10,87,1041
11,87,1142
12,87,1242
13,87,1341
14,87,1439
15,87,1536
16,87,1632
17,87,1727
18,87,1821
19,87,1914
20,87,2006
21,87,2097
22,87,2187
23,87,2276
24,87,2364
25,87,2451
26,87,2537
27,87,2622
28,87,2706
29,87,2789
30,87,2871
31,87,2952
32,87,3032
33,87,3111
34,87,3189
35,87,3266
36,87,3342
37,87,3417
38,87,3491
39,87,3564
40,87,3636
41,87,3707
42,87,3777
43,87,3846
44,87,3914
45,87,3981
46,87,4047
47,87,4112
48,87,4176
49,87,4239
50,87,4301
51,87,4362
52,87,4422
53,87,4481
54,87,4539
55,87,4596
56,87,4652
57,87,4707
58,87,4761
59,87,4814
60,87,4866
61,87,4917
62,87,4967
63,87,5016
64,87,5064
65,87,5111
66,87,5157
67,87,5202
68,87,5246
69,87,5289
70,87,5331
71,87,5372
72,87,5412
73,87,5451
74,87,5489
75,87,5526
76,87,5562
77,87,5597
78,87,5631
79,87,5664
80,87,5696
81,87,5727
82,87,5757
83,87,5786
84,87,5814
85,87,5841
86,87,5867
87,87,5892
88,87,5893
89,87,5894
90,87,5895
91,87,5896
92,87,5897
93,87,5898
94,87,5899
95,87,5900
96,87,5901
97,87,5902
98,87,5903
99,87,5904
100,87,5905
101,87,5906
102,87,5907
103,87,5908
104,87,5909
105,87,5910
106,87,5911
107,87,5912
108,87,5913
109,87,5914
110,87,5915
111,87,5916
1,88,88
2,88,198
3,88,307
4,88,415
5,88,522
6,88,628
7,88,733
8,88,837
9,88,940
10,88,1042
11,88,1143
12,88,1243
13,88,1342
14,88,1440
15,88,1537
16,88,1633
17,88,1728
18,88,1822
19,88,1915
20,88,2007
21,88,2098
22,88,2188
23,88,2277
24,88,2365
25,88,2452
26,88,2538
27,88,2623
28,88,2707
29,88,2790
30,88,2872
31,88,2953
32,88,3033
33,88,3112
34,88,3190
35,88,3267
36,88,3343
37,88,3418
38,88,3492
39,88,3565
40,88,3637
41,88,3708
42,88,3778
43,88,3847
44,88,3915
45,88,3982
46,88,4048
47,88,4113
48,88,4177
49,88,4240
50,88,4302
51,88,4363
52,88,4423
53,88,4482
54,88,4540
55,88,4597
56,88,4653
57,88,4708
58,88,4762
59,88,4815
60,88,4867
61,88,4918
62,88,4968
63,88,5017
64,88,5065
65,88,5112
66,88,5158
67,88,5203
68,88,5247
69,88,5290
70,88,5332
71,88,5373
72,88,5413
73,88,5452
74,88,5490
75,88,5527
76,88,5563
77,88,5598
78,88,5632
79,88,5665
80,88,5697
81,88,5728
82,88,5758
83,88,5787
84,88,5815
85,88,5842
86,88,5868
87,88,5893
88,88,5917
89,88,5918
90,88,5919
91,88,5920
92,88,5921
93,88,5922
94,88,5923
95,88,5924
96,88,5925
97,88,5926
98,88,5927
99,88,5928
100,88,5929
101,88,5930
102,88,5931
103,88,5932
104,88,5933
105,88,5934
106,88,5935
107,88,5936
108,88,5937
109,88,5938
110,88,5939
111,88,5940
1,89,89
2,89,199
3,89,308
4,89,416
5,89,523
6,89,629
7,89,734
8,89,838
9,89,941
10,89,1043
11,89,1144
12,89,1244
13,89,1343
14,89,1441
15,89,1538
16,89,1634
17,89,1729
18,89,1823
19,89,1916
20,89,2008
21,89,2099
22,89,2189
23,89,2278
24,89,2366
25,89,2453
26,89,2539
27,89,2624
28,89,2708
29,89,2791
30,89,2873
31,89,2954
32,89,3034
33,89,3113
34,89,3191
35,89,3268
36,89,3344
37,89,3419
38,89,3493
39,89,3566
40,89,3638
41,89,3709
42,89,3779
43,89,3848
44,89,3916
45,89,3983
46,89,4049
47,89,4114
48,89,4178
49,89,4241
50,89,4303
51,89,4364
52,89,4424
53,89,4483
54,89,4541
55,89,4598
56,89,4654
57,89,4709
58,89,4763
59,89,4816
60,89,4868
61,89,4919
62,89,4969
63,89,5018
64,89,5066
65,89,5113
66,89,5159
67,89,5204
68,89,5248
69,89,5291
70,89,5333
71,89,5374
72,89,5414
73,89,5453
74,89,5491
75,89,5528
76,89,5564
77,89,5599
78,89,5633
79,89,5666
80,89,5698
81,89,5729
82,89,5759
83,89,5788
84,89,5816
85,89,5843
86,89,5869
87,89,5894
88,89,5918
89,89,5941
90,89,5942
91,89,5943
92,89,5944
93,89,5945
94,89,5946
95,89,5947
96,89,5948
97,89,5949
98,89,5950
99,89,5951
100,89,5952
101,89,5953
102,89,5954
103,89,5955
104,89,5956
105,89,5957
106,89,5958
107,89,5959
108,89,5960
109,89,5961
110,89,5962
111,89,5963
1,90,90
2,90,200
3,90,309
4,90,417
5,90,524
6,90,630
7,90,735
8,90,839
9,90,942
10,90,1044
11,90,1145
12,90,1245
13,90,1344
14,90,1442
15,90,1539
16,90,1635
17,90,1730
18,90,1824
19,90,1917
20,90,2009
21,90,2100
22,90,2190
23,90,2279
24,90,2367
25,90,2454
26,90,2540
27,90,2625
28,90,2709
29,90,2792
30,90,2874
31,90,2955
32,90,3035
33,90,3114
34,90,3192
35,90,3269
36,90,3345
37,90,3420
38,90,3494
39,90,3567
40,90,3639
41,90,3710
42,90,3780
43,90,3849
44,90,3917
45,90,3984
46,90,4050
47,90,4115
48,90,4179
49,90,4242
50,90,4304
51,90,4365
52,90,4425
53,90,4484
54,90,4542
55,90,4599
56,90,4655
57,90,4710
58,90,4764
59,90,4817
60,90,4869
61,90,4920
62,90,4970
63,90,5019
64,90,5067
65,90,5114
66,90,5160
67,90,5205
68,90,5249
69,90,5292
70,90,5334
71,90,5375
72,90,5415
73,90,5454
74,90,5492
75,90,5529
76,90,5565
77,90,5600
78,90,5634
79,90,5667
80,90,5699
81,90,5730
82,90,5760
83,90,5789
84,90,5817
85,90,5844
86,90,5870
87,90,5895
88,90,5919
89,90,5942
90,90,5964
91,90,5965
92,90,5966
93,90,5967
94,90,5968
95,90,5969
96,90,5970
97,90,5971
98,90,5972
99,90,5973
100,90,5974
101,90,5975
102,90,5976
103,90,5977
104,90,5978
105,90,5979
106,90,5980
107,90,5981
108,90,5982
109,90,5983
110,90,5984
111,90,5985
1,91,91
2,91,201
3,91,310
4,91,418
5,91,525
6,91,631
7,91,736
8,91,840
9,91,943
10,91,1045
11,91,1146
12,91,1246
13,91,1345
14,91,1443
15,91,1540
16,91,1636
17,91,1731
18,91,1825
19,91,1918
20,91,2010
21,91,2101
22,91,2191
23,91,2280
24,91,2368
25,91,2455
26,91,2541
27,91,2626
28,91,2710
29,91,2793
30,91,2875
31,91,2956
32,91,3036
33,91,3115
34,91,3193
35,91,3270
36,91,3346
37,91,3421
38,91,3495
39,91,3568
40,91,3640
41,91,3711
42,91,3781
43,91,3850
44,91,3918
45,91,3985
46,91,4051
47,91,4116
48,91,4180
49,91,4243
50,91,4305
51,91,4366
52,91,4426
53,91,4485
54,91,4543
55,91,4600
56,91,4656
57,91,4711
58,91,4765
59,91,4818
60,91,4870
61,91,4921
62,91,4971
63,91,5020
64,91,5068
65,91,5115
66,91,5161
67,91,5206
68,91,5250
69,91,5293
70,91,5335
71,91,5376
72,91,5416
73,91,5455
74,91,5493
75,91,5530
76,91,5566
77,91,5601
78,91,5635
79,91,5668
80,91,5700
81,91,5731
82,91,5761
83,91,5790
84,91,5818
85,91,5845
86,91,5871
87,91,5896
88,91,5920
89,91,5943
90,91,5965
91,91,5986
92,91,5987
93,91,5988
94,91,5989
95,91,5990
96,91,5991
97,91,5992
98,91,5993
99,91,5994
100,91,5995
101,91,5996
102,91,5997
103,91,5998
104,91,5999
105,91,6000
106,91,6001
107,91,6002
108,91,6003
109,91,6004
110,91,6005
111,91,6006
1,92,92
2,92,202
3,92,311
4,92,419
5,92,526
6,92,632
7,92,737
8,92,841
9,92,944
10,92,1046
11,92,1147
12,92,1247
13,92,1346
14,92,1444
15,92,1541
16,92,1637
17,92,1732
18,92,1826
19,92,1919
20,92,2011
21,92,2102
22,92,2192
23,92,2281
24,92,2369
25,92,2456
26,92,2542
27,92,2627
28,92,2711
29,92,2794
30,92,2876
31,92,2957
32,92,3037
33,92,3116
34,92,3194
35,92,3271
36,92,3347
37,92,3422
38,92,3496
39,92,3569
40,92,3641
41,92,3712
42,92,3782
43,92,3851
44,92,3919
45,92,3986
46,92,4052
47,92,4117
48,92,4181
49,92,4244
50,92,4306
51,92,4367
52,92,4427
53,92,4486
54,92,4544
55,92,4601
56,92,4657
57,92,4712
58,92,4766
59,92,4819
60,92,4871
61,92,4922
62,92,4972
63,92,5021
64,92,5069
65,92,5116
66,92,5162
67,92,5207
68,92,5251
69,92,5294
70,92,5336
71,92,5377
72,92,5417
73,92,5456
74,92,5494
75,92,5531
76,92,5567
77,92,5602
78,92,5636
79,92,5669
80,92,5701
81,92,5732
82,92,5762
83,92,5791
84,92,5819
85,92,5846
86,92,5872
87,92,5897
88,92,5921
89,92,5944
90,92,5966
91,92,5987
92,92,6007
93,92,6008
94,92,6009
95,92,6010
96,92,6011
97,92,6012
98,92,6013
99,92,6014
100,92,6015
101,92,6016
102,92,6017
103,92,6018
104,92,6019
105,92,6020
106,92,6021
107,92,6022
108,92,6023
109,92,6024
110,92,6025
111,92,6026
1,93,93
2,93,203
3,93,312
4,93,420
5,93,527
6,93,633
7,93,738
8,93,842
9,93,945
10,93,1047
11,93,1148
12,93,1248
13,93,1347
14,93,1445
15,93,1542
16,93,1638
17,93,1733
18,93,1827
19,93,1920
20,93,2012
21,93,2103
22,93,2193
23,93,2282
24,93,2370
25,93,2457
26,93,2543
